mid_id,brand,model,operate_system,page_id,during_time_1d,view_count_1d,dt
mid_542718,Xiaomi,Xiaomi 9,Android 9.0,search,2372,1,2020-06-14
mid_848372,Huawei,Huawei Mate 30,Android 9.0,payment,2295,1,2020-06-14
mid_82280,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,17734,1,2020-06-14
mid_584431,Xiaomi,Xiaomi 9,Android 11.0,payment,6912,1,2020-06-14
mid_150388,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,14556,1,2020-06-14
mid_512550,Sumsung,Sumsung Galaxy S20,Android 11.0,home,17210,1,2020-06-14
mid_184672,iPhone,iPhone Xs,iOS 13.3.1,search,9532,1,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,good_detail,17357,2,2020-06-14
mid_120348,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,5433,1,2020-06-14
mid_813318,iPhone,iPhone Xs,iOS 13.3.1,payment,9835,1,2020-06-14
mid_657235,iPhone,iPhone 8,iOS 13.3.1,good_detail,17951,1,2020-06-14
mid_892162,iPhone,iPhone X,iOS 13.3.1,payment,7856,1,2020-06-14
mid_297147,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_spec,7278,1,2020-06-14
mid_721760,Honor,Honor 20s,Android 9.0,search,10015,1,2020-06-14
mid_38556,Xiaomi,Xiaomi 9,Android 10.0,cart,8416,1,2020-06-14
mid_685016,iPhone,iPhone X,iOS 13.3.1,good_detail,6860,1,2020-06-14
mid_86511,Huawei,Huawei Mate 30,Android 11.0,cart,19352,1,2020-06-14
mid_937376,iPhone,iPhone X,iOS 13.3.1,payment,7620,1,2020-06-14
mid_248267,Huawei,Huawei Mate 30,Android 11.0,login,17206,1,2020-06-14
mid_572513,Xiaomi,Xiaomi 9,Android 10.0,trade,14942,1,2020-06-14
mid_575214,vivo,vivo iqoo3,Android 9.0,search,1275,1,2020-06-14
mid_588471,Xiaomi,Xiaomi 9,Android 8.1,home,2769,1,2020-06-14
mid_591198,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,19227,1,2020-06-14
mid_627113,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,18143,1,2020-06-14
mid_802469,Xiaomi,Xiaomi 9,Android 11.0,good_list,10940,1,2020-06-14
mid_842896,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,18025,2,2020-06-14
mid_495031,iPhone,iPhone Xs Max,iOS 13.2.3,orders_unpaid,12075,1,2020-06-14
mid_295257,Xiaomi,Xiaomi 9,Android 10.0,payment,5856,1,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,26313,2,2020-06-14
mid_490278,vivo,vivo iqoo3,Android 11.0,home,16046,1,2020-06-14
mid_216886,iPhone,iPhone Xs Max,iOS 13.2.9,good_list,14552,1,2020-06-14
mid_623769,iPhone,iPhone Xs Max,iOS 13.2.3,home,11833,1,2020-06-14
mid_31165,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,2181,1,2020-06-14
mid_526478,vivo,vivo iqoo3,Android 11.0,payment,16695,1,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,login,8958,1,2020-06-14
mid_56429,Huawei,Huawei Mate 30,Android 11.0,trade,10916,1,2020-06-14
mid_698558,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,13822,1,2020-06-14
mid_663869,iPhone,iPhone Xs Max,iOS 13.2.9,payment,7373,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,trade,17165,1,2020-06-14
mid_776507,iPhone,iPhone 8,iOS 13.3.1,payment,11910,1,2020-06-14
mid_975242,Oneplus,Oneplus 7,Android 11.0,cart,19945,1,2020-06-14
mid_572513,Xiaomi,Xiaomi 9,Android 10.0,payment,5836,1,2020-06-14
mid_848372,Huawei,Huawei Mate 30,Android 9.0,orders_unpaid,6441,1,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,payment,14144,1,2020-06-14
mid_496845,Huawei,Huawei Mate 30,Android 11.0,home,15971,1,2020-06-14
mid_773467,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,19781,1,2020-06-14
mid_947547,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,10243,1,2020-06-14
mid_466033,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,16457,1,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,cart,4766,1,2020-06-14
mid_216886,iPhone,iPhone Xs Max,iOS 13.2.9,home,18297,1,2020-06-14
mid_81367,Xiaomi,Xiaomi Mix2 ,Android 8.1,register,4355,1,2020-06-14
mid_766277,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,9237,1,2020-06-14
mid_220913,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,14661,1,2020-06-14
mid_685366,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,7704,1,2020-06-14
mid_370573,Xiaomi,Xiaomi 9,Android 11.0,cart,16268,1,2020-06-14
mid_981821,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,11907,1,2020-06-14
mid_685016,iPhone,iPhone X,iOS 13.3.1,good_list,2251,1,2020-06-14
mid_498775,Huawei,Huawei Mate 30,Android 11.0,mine,11112,1,2020-06-14
mid_643319,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,16350,1,2020-06-14
mid_406739,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,2082,1,2020-06-14
mid_515485,iPhone,iPhone X,iOS 12.4.1,good_list,5665,1,2020-06-14
mid_757617,Honor,Honor 20s,Android 10.0,login,15374,1,2020-06-14
mid_52195,iPhone,iPhone X,iOS 13.2.3,payment,6409,1,2020-06-14
mid_699098,iPhone,iPhone Xs,iOS 13.3.1,login,6902,1,2020-06-14
mid_54840,Xiaomi,Xiaomi 10 Pro ,Android 11.0,comment,11068,1,2020-06-14
mid_434448,vivo,vivo iqoo3,Android 11.0,trade,10606,1,2020-06-14
mid_750569,Oneplus,Oneplus 7,Android 9.0,trade,18217,1,2020-06-14
mid_859073,Xiaomi,Xiaomi 10 Pro ,Android 9.0,comment,5357,1,2020-06-14
mid_685366,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,15109,1,2020-06-14
mid_404809,Oneplus,Oneplus 7,Android 11.0,cart,15806,1,2020-06-14
mid_27278,iPhone,iPhone X,iOS 13.3.1,home,4861,1,2020-06-14
mid_223928,Xiaomi,Xiaomi 9,Android 11.0,home,9343,1,2020-06-14
mid_161048,iPhone,iPhone X,iOS 13.3.1,good_list,14898,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,6168,1,2020-06-14
mid_262094,Oneplus,Oneplus 7,Android 11.0,good_list,3148,1,2020-06-14
mid_960931,Xiaomi,Xiaomi 9,Android 11.0,good_detail,9469,1,2020-06-14
mid_878024,iPhone,iPhone 8,iOS 13.2.9,good_detail,11795,1,2020-06-14
mid_834048,vivo,vivo iqoo3,Android 11.0,home,6182,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,register,6222,1,2020-06-14
mid_542718,Xiaomi,Xiaomi 9,Android 9.0,trade,1532,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,search,3543,1,2020-06-14
mid_184672,iPhone,iPhone Xs,iOS 13.3.1,good_detail,20187,2,2020-06-14
mid_297147,Xiaomi,Xiaomi 10 Pro ,Android 11.0,comment,10291,1,2020-06-14
mid_857928,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,16423,1,2020-06-14
mid_215460,Sumsung,Sumsung Galaxy S20,Android 11.0,cart,1486,1,2020-06-14
mid_773093,Xiaomi,Xiaomi 9,Android 11.0,good_detail,10104,1,2020-06-14
mid_865156,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,6001,1,2020-06-14
mid_886240,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,7435,1,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,good_detail,24165,2,2020-06-14
mid_456101,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,17420,1,2020-06-14
mid_911477,Honor,Honor 20s,Android 9.0,login,9464,1,2020-06-14
mid_860390,iPhone,iPhone Xs Max,iOS 13.2.9,good_detail,8392,1,2020-06-14
mid_555979,Huawei,Huawei Mate 30,Android 11.0,home,11171,1,2020-06-14
mid_385711,Sumsung,Sumsung Galaxy S20,Android 11.0,home,7020,1,2020-06-14
mid_496845,Huawei,Huawei Mate 30,Android 11.0,good_detail,1297,1,2020-06-14
mid_785268,Huawei,Huawei Mate 30,Android 10.0,orders_unpaid,14285,1,2020-06-14
mid_694565,iPhone,iPhone 8,iOS 13.3.1,good_detail,3756,1,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,good_list,18247,1,2020-06-14
mid_644984,Xiaomi,Xiaomi 9,Android 11.0,payment,9430,1,2020-06-14
mid_677986,iPhone,iPhone X,iOS 13.3.1,good_detail,23667,2,2020-06-14
mid_55209,iPhone,iPhone Xs,iOS 12.4.1,home,13451,1,2020-06-14
mid_493818,Huawei,Huawei Mate 30,Android 11.0,cart,1487,1,2020-06-14
mid_174101,Oneplus,Oneplus 7,Android 11.0,good_list,4985,1,2020-06-14
mid_289524,iPhone,iPhone X,iOS 13.3.1,home,18432,1,2020-06-14
mid_182409,Oneplus,Oneplus 7,Android 8.1,good_detail,14968,2,2020-06-14
mid_227439,Honor,Honor 20s,Android 11.0,orders_unpaid,19886,1,2020-06-14
mid_174101,Oneplus,Oneplus 7,Android 11.0,cart,4390,1,2020-06-14
mid_805461,Xiaomi,Xiaomi 9,Android 11.0,trade,12418,1,2020-06-14
mid_804087,Xiaomi,Xiaomi 9,Android 11.0,search,17657,1,2020-06-14
mid_681084,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,17068,1,2020-06-14
mid_740318,Huawei,Huawei P30,Android 11.0,payment,18124,1,2020-06-14
mid_166464,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,12102,1,2020-06-14
mid_741970,Xiaomi,Xiaomi 9,Android 8.1,cart,1704,1,2020-06-14
mid_119039,iPhone,iPhone Xs,iOS 13.2.9,search,2127,1,2020-06-14
mid_948589,iPhone,iPhone 8,iOS 13.2.9,comment,15518,1,2020-06-14
mid_572513,Xiaomi,Xiaomi 9,Android 10.0,login,16265,1,2020-06-14
mid_332519,vivo,vivo iqoo3,Android 11.0,login,13940,1,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,login,11945,1,2020-06-14
mid_757411,iPhone,iPhone Xs,iOS 13.3.1,cart,1884,1,2020-06-14
mid_860997,Huawei,Huawei P30,Android 11.0,register,1097,1,2020-06-14
mid_756104,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,9288,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,register,8200,1,2020-06-14
mid_81367,Xiaomi,Xiaomi Mix2 ,Android 8.1,search,3769,1,2020-06-14
mid_182409,Oneplus,Oneplus 7,Android 8.1,cart,6663,1,2020-06-14
mid_237135,vivo,vivo iqoo3,Android 11.0,cart,9687,1,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,payment,14848,1,2020-06-14
mid_82280,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,10321,1,2020-06-14
mid_600674,vivo,vivo iqoo3,Android 11.0,good_spec,7214,1,2020-06-14
mid_484460,Huawei,Huawei P30,Android 11.0,orders_unpaid,1627,1,2020-06-14
mid_393930,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,17281,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_list,17080,1,2020-06-14
mid_182409,Oneplus,Oneplus 7,Android 8.1,payment,2624,1,2020-06-14
mid_770456,Xiaomi,Xiaomi 10 Pro ,Android 11.0,comment,13238,1,2020-06-14
mid_703519,iPhone,iPhone Xs Max,iOS 13.3.1,login,14157,1,2020-06-14
mid_257542,iPhone,iPhone 8,iOS 13.3.1,mine,18014,1,2020-06-14
mid_757617,Honor,Honor 20s,Android 10.0,register,10878,1,2020-06-14
mid_81367,Xiaomi,Xiaomi Mix2 ,Android 8.1,payment,5524,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,11505,1,2020-06-14
mid_426894,Xiaomi,Xiaomi 9,Android 9.0,cart,18113,1,2020-06-14
mid_911477,Honor,Honor 20s,Android 9.0,search,1563,1,2020-06-14
mid_628379,iPhone,iPhone Xs Max,iOS 13.2.3,home,9672,1,2020-06-14
mid_828472,iPhone,iPhone 8,iOS 13.3.1,home,12976,1,2020-06-14
mid_170023,Oneplus,Oneplus 7,Android 11.0,login,7869,1,2020-06-14
mid_813318,iPhone,iPhone Xs,iOS 13.3.1,search,11749,1,2020-06-14
mid_496630,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,5840,1,2020-06-14
mid_187696,Huawei,Huawei P30,Android 11.0,payment,10450,1,2020-06-14
mid_269380,Xiaomi,Xiaomi 9,Android 11.0,good_detail,20289,2,2020-06-14
mid_860390,iPhone,iPhone Xs Max,iOS 13.2.9,comment,5806,1,2020-06-14
mid_2997,iPhone,iPhone X,iOS 13.2.9,home,12290,1,2020-06-14
mid_82292,vivo,vivo iqoo3,Android 11.0,payment,4541,1,2020-06-14
mid_842896,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,11528,1,2020-06-14
mid_911477,Honor,Honor 20s,Android 9.0,cart,5918,1,2020-06-14
mid_181797,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,19534,1,2020-06-14
mid_332519,vivo,vivo iqoo3,Android 11.0,payment,15762,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,trade,5793,1,2020-06-14
mid_429285,Huawei,Huawei P30,Android 10.0,comment,14539,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,home,5458,1,2020-06-14
mid_567149,iPhone,iPhone X,iOS 13.3.1,good_detail,4471,2,2020-06-14
mid_841336,iPhone,iPhone Xs Max,iOS 13.3.1,good_list,6039,1,2020-06-14
mid_819184,Xiaomi,Xiaomi 9,Android 11.0,payment,18541,1,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,2971,1,2020-06-14
mid_763219,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,13990,1,2020-06-14
mid_757411,iPhone,iPhone Xs,iOS 13.3.1,good_detail,19337,1,2020-06-14
mid_766277,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,11385,1,2020-06-14
mid_805461,Xiaomi,Xiaomi 9,Android 11.0,cart,12599,1,2020-06-14
mid_498775,Huawei,Huawei Mate 30,Android 11.0,trade,10647,1,2020-06-14
mid_508054,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,2834,1,2020-06-14
mid_432871,iPhone,iPhone Xs Max,iOS 13.2.9,payment,9990,1,2020-06-14
mid_735524,Xiaomi,Xiaomi Mix2 ,Android 8.1,trade,14103,1,2020-06-14
mid_187696,Huawei,Huawei P30,Android 11.0,good_list,10466,1,2020-06-14
mid_824664,iPhone,iPhone X,iOS 13.3.1,trade,8681,1,2020-06-14
mid_477957,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_spec,16450,1,2020-06-14
mid_119039,iPhone,iPhone Xs,iOS 13.2.9,good_detail,10699,2,2020-06-14
mid_140673,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,17660,1,2020-06-14
mid_236937,iPhone,iPhone X,iOS 13.3.1,payment,9681,1,2020-06-14
mid_73035,Huawei,Huawei P30,Android 10.0,good_detail,27312,2,2020-06-14
mid_458694,Xiaomi,Xiaomi 9,Android 11.0,good_detail,19070,1,2020-06-14
mid_49943,iPhone,iPhone 8,iOS 13.3.1,cart,6729,1,2020-06-14
mid_233475,Xiaomi,Xiaomi 10 Pro ,Android 9.0,login,4135,1,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,good_list,16060,1,2020-06-14
mid_978807,Oneplus,Oneplus 7,Android 10.0,home,11714,1,2020-06-14
mid_703519,iPhone,iPhone Xs Max,iOS 13.3.1,register,13479,1,2020-06-14
mid_161048,iPhone,iPhone X,iOS 13.3.1,good_detail,14957,1,2020-06-14
mid_856214,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,17691,1,2020-06-14
mid_203904,Xiaomi,Xiaomi Mix2 ,Android 11.0,register,17306,1,2020-06-14
mid_835022,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,14176,1,2020-06-14
mid_869416,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,10499,2,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,search,17712,1,2020-06-14
mid_687994,iPhone,iPhone Xs,iOS 13.2.9,good_list,14940,1,2020-06-14
mid_242141,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,14430,1,2020-06-14
mid_222870,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,10945,2,2020-06-14
mid_68876,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,16783,1,2020-06-14
mid_657235,iPhone,iPhone 8,iOS 13.3.1,home,16596,1,2020-06-14
mid_623769,iPhone,iPhone Xs Max,iOS 13.2.3,search,14960,1,2020-06-14
mid_341014,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,10476,1,2020-06-14
mid_894357,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,17333,1,2020-06-14
mid_348869,Oneplus,Oneplus 7,Android 11.0,payment,1327,1,2020-06-14
mid_187696,Huawei,Huawei P30,Android 11.0,search,5601,1,2020-06-14
mid_827610,iPhone,iPhone Xs,iOS 13.2.3,home,4703,1,2020-06-14
mid_567781,iPhone,iPhone Xs,iOS 13.3.1,trade,10527,1,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,home,16028,1,2020-06-14
mid_366705,vivo,vivo iqoo3,Android 11.0,payment,11989,1,2020-06-14
mid_266356,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,8815,1,2020-06-14
mid_354106,Xiaomi,Xiaomi 10 Pro ,Android 11.0,register,5760,1,2020-06-14
mid_947547,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,4287,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,login,7846,1,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,trade,18476,1,2020-06-14
mid_216886,iPhone,iPhone Xs Max,iOS 13.2.9,search,11371,1,2020-06-14
mid_404809,Oneplus,Oneplus 7,Android 11.0,register,6087,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,login,4592,1,2020-06-14
mid_82280,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,2918,1,2020-06-14
mid_227439,Honor,Honor 20s,Android 11.0,payment,7269,1,2020-06-14
mid_111142,Sumsung,Sumsung Galaxy S20,Android 11.0,trade,11211,1,2020-06-14
mid_606239,iPhone,iPhone 8,iOS 13.3.1,good_detail,20925,2,2020-06-14
mid_527572,iPhone,iPhone 8,iOS 13.2.3,good_list,15939,1,2020-06-14
mid_542952,Redmi,Redmi k30,Android 11.0,good_list,13785,1,2020-06-14
mid_285818,iPhone,iPhone Xs,iOS 13.2.9,good_list,13875,1,2020-06-14
mid_237135,vivo,vivo iqoo3,Android 11.0,login,13086,1,2020-06-14
mid_746344,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_list,12885,1,2020-06-14
mid_67386,Xiaomi,Xiaomi 10 Pro ,Android 10.0,search,3524,1,2020-06-14
mid_691280,Redmi,Redmi k30,Android 11.0,cart,11242,1,2020-06-14
mid_427167,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,8736,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,payment,8957,1,2020-06-14
mid_820668,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,35856,2,2020-06-14
mid_542952,Redmi,Redmi k30,Android 11.0,good_detail,11483,1,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,cart,2062,1,2020-06-14
mid_145732,Redmi,Redmi k30,Android 11.0,good_list,13671,1,2020-06-14
mid_753096,iPhone,iPhone X,iOS 13.2.9,home,4852,1,2020-06-14
mid_900480,iPhone,iPhone X,iOS 13.3.1,good_detail,19257,2,2020-06-14
mid_685366,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,3879,1,2020-06-14
mid_782870,iPhone,iPhone Xs Max,iOS 13.3.1,cart,5910,1,2020-06-14
mid_492166,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,13564,1,2020-06-14
mid_567149,iPhone,iPhone X,iOS 13.3.1,good_list,14566,1,2020-06-14
mid_257542,iPhone,iPhone 8,iOS 13.3.1,orders_unpaid,9264,1,2020-06-14
mid_233475,Xiaomi,Xiaomi 10 Pro ,Android 9.0,search,5061,1,2020-06-14
mid_515485,iPhone,iPhone X,iOS 12.4.1,good_detail,35094,2,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,register,17199,1,2020-06-14
mid_231033,Xiaomi,Xiaomi 9,Android 11.0,home,17918,1,2020-06-14
mid_848372,Huawei,Huawei Mate 30,Android 9.0,trade,12973,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,18640,1,2020-06-14
mid_161048,iPhone,iPhone X,iOS 13.3.1,payment,7567,1,2020-06-14
mid_388995,Xiaomi,Xiaomi 10 Pro ,Android 10.0,login,7384,1,2020-06-14
mid_930962,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,17409,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,login,13253,1,2020-06-14
mid_10511,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,3973,1,2020-06-14
mid_191306,Xiaomi,Xiaomi 9,Android 11.0,login,1671,1,2020-06-14
mid_845581,iPhone,iPhone X,iOS 13.3.1,trade,18689,1,2020-06-14
mid_856214,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,8920,1,2020-06-14
mid_226014,Xiaomi,Xiaomi Mix2 ,Android 9.0,trade,7711,1,2020-06-14
mid_714743,Honor,Honor 20s,Android 11.0,payment,16222,1,2020-06-14
mid_354106,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,12736,2,2020-06-14
mid_60124,iPhone,iPhone 8,iOS 13.3.1,search,1788,1,2020-06-14
mid_542718,Xiaomi,Xiaomi 9,Android 9.0,cart,9923,1,2020-06-14
mid_307674,Xiaomi,Xiaomi 9,Android 11.0,mine,6872,1,2020-06-14
mid_759465,iPhone,iPhone X,iOS 13.3.1,home,32093,2,2020-06-14
mid_913092,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,12443,1,2020-06-14
mid_802469,Xiaomi,Xiaomi 9,Android 11.0,payment,17896,1,2020-06-14
mid_322915,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,6194,1,2020-06-14
mid_699098,iPhone,iPhone Xs,iOS 13.3.1,good_detail,13188,2,2020-06-14
mid_644984,Xiaomi,Xiaomi 9,Android 11.0,cart,14828,1,2020-06-14
mid_869604,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,5825,1,2020-06-14
mid_567781,iPhone,iPhone Xs,iOS 13.3.1,login,9501,1,2020-06-14
mid_812468,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,14179,2,2020-06-14
mid_850292,Xiaomi,Xiaomi 9,Android 10.0,login,14616,1,2020-06-14
mid_757411,iPhone,iPhone Xs,iOS 13.3.1,home,3719,1,2020-06-14
mid_187696,Huawei,Huawei P30,Android 11.0,home,12250,1,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,trade,16334,1,2020-06-14
mid_927895,iPhone,iPhone Xs Max,iOS 13.3.1,good_list,5434,1,2020-06-14
mid_432871,iPhone,iPhone Xs Max,iOS 13.2.9,good_list,15882,1,2020-06-14
mid_924530,iPhone,iPhone Xs Max,iOS 13.2.3,login,5603,1,2020-06-14
mid_992788,Huawei,Huawei P30,Android 11.0,good_detail,7688,1,2020-06-14
mid_848372,Huawei,Huawei Mate 30,Android 9.0,home,1096,1,2020-06-14
mid_490278,vivo,vivo iqoo3,Android 11.0,good_list,7716,1,2020-06-14
mid_805461,Xiaomi,Xiaomi 9,Android 11.0,search,15254,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,home,15816,1,2020-06-14
mid_811399,iPhone,iPhone 8,iOS 13.2.9,register,13286,1,2020-06-14
mid_292601,iPhone,iPhone Xs Max,iOS 13.3.1,register,2043,1,2020-06-14
mid_961722,Oneplus,Oneplus 7,Android 11.0,trade,15417,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,good_detail,29722,2,2020-06-14
mid_247809,Xiaomi,Xiaomi 9,Android 10.0,home,16303,1,2020-06-14
mid_227439,Honor,Honor 20s,Android 11.0,trade,6338,1,2020-06-14
mid_82292,vivo,vivo iqoo3,Android 11.0,trade,18228,1,2020-06-14
mid_857586,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,13674,1,2020-06-14
mid_132723,Honor,Honor 20s,Android 10.0,home,13701,1,2020-06-14
mid_774526,Huawei,Huawei P30,Android 10.0,trade,6112,1,2020-06-14
mid_60124,iPhone,iPhone 8,iOS 13.3.1,good_list,7155,1,2020-06-14
mid_295257,Xiaomi,Xiaomi 9,Android 10.0,good_detail,17411,1,2020-06-14
mid_773467,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,27655,2,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,search,5220,1,2020-06-14
mid_786210,Huawei,Huawei Mate 30,Android 11.0,good_detail,15498,1,2020-06-14
mid_948589,iPhone,iPhone 8,iOS 13.2.9,good_detail,1187,1,2020-06-14
mid_555979,Huawei,Huawei Mate 30,Android 11.0,payment,17429,1,2020-06-14
mid_282399,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,4996,1,2020-06-14
mid_174122,vivo,vivo iqoo3,Android 11.0,good_detail,7193,1,2020-06-14
mid_512550,Sumsung,Sumsung Galaxy S20,Android 11.0,search,1944,1,2020-06-14
mid_627113,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_spec,18168,1,2020-06-14
mid_269380,Xiaomi,Xiaomi 9,Android 11.0,cart,8792,1,2020-06-14
mid_992788,Huawei,Huawei P30,Android 11.0,trade,4687,1,2020-06-14
mid_248267,Huawei,Huawei Mate 30,Android 11.0,good_detail,36031,2,2020-06-14
mid_490278,vivo,vivo iqoo3,Android 11.0,search,5787,1,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,trade,3168,1,2020-06-14
mid_836432,Sumsung,Sumsung Galaxy S20,Android 11.0,home,13667,1,2020-06-14
mid_353733,vivo,vivo iqoo3,Android 11.0,cart,19956,1,2020-06-14
mid_271244,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_spec,12984,1,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,trade,14047,1,2020-06-14
mid_167841,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,9846,1,2020-06-14
mid_120670,iPhone,iPhone X,iOS 13.2.9,cart,7579,1,2020-06-14
mid_759465,iPhone,iPhone X,iOS 13.3.1,comment,12000,1,2020-06-14
mid_828472,iPhone,iPhone 8,iOS 13.3.1,good_list,2009,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,search,3493,1,2020-06-14
mid_643319,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,12435,1,2020-06-14
