mid_id,brand,model,operate_system,page_id,during_time_7d,view_count_7d,during_time_30d,view_count_30d,dt
mid_490278,vivo,vivo iqoo3,Android 11.0,search,5787,1,5787,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,payment,13402,1,13402,1,2020-06-14
mid_714743,Honor,Honor 20s,Android 11.0,trade,18547,1,18547,1,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,good_list,16298,1,16298,1,2020-06-14
mid_223928,Xiaomi,Xiaomi 9,Android 11.0,home,9343,1,9343,1,2020-06-14
mid_592216,vivo,vivo iqoo3,Android 9.0,home,13594,1,13594,1,2020-06-14
mid_634679,Redmi,Redmi k30,Android 11.0,trade,15937,1,15937,1,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,search,6875,1,6875,1,2020-06-14
mid_907210,Huawei,Huawei Mate 30,Android 8.1,good_detail,14993,1,14993,1,2020-06-14
mid_6481,Huawei,Huawei P30,Android 11.0,trade,14326,1,14326,1,2020-06-14
mid_385711,Sumsung,Sumsung Galaxy S20,Android 11.0,trade,6456,1,6456,1,2020-06-14
mid_56429,Huawei,Huawei Mate 30,Android 11.0,good_detail,2928,1,2928,1,2020-06-14
mid_658232,iPhone,iPhone 8,iOS 13.3.1,mine,17485,1,17485,1,2020-06-14
mid_242141,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,2948,1,2948,1,2020-06-14
mid_824664,iPhone,iPhone X,iOS 13.3.1,trade,8681,1,8681,1,2020-06-14
mid_49943,iPhone,iPhone 8,iOS 13.3.1,trade,11331,1,11331,1,2020-06-14
mid_60124,iPhone,iPhone 8,iOS 13.3.1,good_list,7155,1,7155,1,2020-06-14
mid_811399,iPhone,iPhone 8,iOS 13.2.9,login,19723,1,19723,1,2020-06-14
mid_886240,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,11777,1,11777,1,2020-06-14
mid_805461,Xiaomi,Xiaomi 9,Android 11.0,payment,14439,1,14439,1,2020-06-14
mid_508054,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,15381,1,15381,1,2020-06-14
mid_856214,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,10339,1,10339,1,2020-06-14
mid_87553,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,9891,1,9891,1,2020-06-14
mid_892162,iPhone,iPhone X,iOS 13.3.1,home,5368,1,5368,1,2020-06-14
mid_936689,iPhone,iPhone Xs,iOS 13.2.9,search,7159,1,7159,1,2020-06-14
mid_404809,Oneplus,Oneplus 7,Android 11.0,search,8392,1,8392,1,2020-06-14
mid_770456,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,18393,1,18393,1,2020-06-14
mid_981821,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,17832,1,17832,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,login,19888,1,19888,1,2020-06-14
mid_734067,Sumsung,Sumsung Galaxy S20,Android 11.0,home,8834,1,8834,1,2020-06-14
mid_894357,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,12966,1,12966,1,2020-06-14
mid_498775,Huawei,Huawei Mate 30,Android 11.0,orders_unpaid,10040,1,10040,1,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,login,14538,1,14538,1,2020-06-14
mid_289524,iPhone,iPhone X,iOS 13.3.1,orders_unpaid,6066,1,6066,1,2020-06-14
mid_936689,iPhone,iPhone Xs,iOS 13.2.9,payment,15949,1,15949,1,2020-06-14
mid_848372,Huawei,Huawei Mate 30,Android 9.0,payment,2295,1,2295,1,2020-06-14
mid_869416,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,5507,1,5507,1,2020-06-14
mid_295257,Xiaomi,Xiaomi 9,Android 10.0,payment,5856,1,5856,1,2020-06-14
mid_263345,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,13495,1,13495,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,11629,1,11629,1,2020-06-14
mid_763219,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,1374,1,1374,1,2020-06-14
mid_488360,iPhone,iPhone Xs Max,iOS 13.3.1,mine,1337,1,1337,1,2020-06-14
mid_803497,iPhone,iPhone Xs,iOS 13.2.3,register,8561,1,8561,1,2020-06-14
mid_481524,iPhone,iPhone X,iOS 13.3.1,good_list,9030,1,9030,1,2020-06-14
mid_87553,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,15870,1,15870,1,2020-06-14
mid_774526,Huawei,Huawei P30,Android 10.0,trade,6112,1,6112,1,2020-06-14
mid_632934,Oneplus,Oneplus 7,Android 11.0,home,18230,2,18230,2,2020-06-14
mid_841336,iPhone,iPhone Xs Max,iOS 13.3.1,cart,12240,1,12240,1,2020-06-14
mid_111142,Sumsung,Sumsung Galaxy S20,Android 11.0,payment,15422,1,15422,1,2020-06-14
mid_600674,vivo,vivo iqoo3,Android 11.0,orders_unpaid,14852,1,14852,1,2020-06-14
mid_811399,iPhone,iPhone 8,iOS 13.2.9,payment,14277,1,14277,1,2020-06-14
mid_827610,iPhone,iPhone Xs,iOS 13.2.3,home,4703,1,4703,1,2020-06-14
mid_198722,vivo,vivo iqoo3,Android 10.0,home,5711,1,5711,1,2020-06-14
mid_145732,Redmi,Redmi k30,Android 11.0,good_detail,22117,2,22117,2,2020-06-14
mid_150388,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,4313,1,4313,1,2020-06-14
mid_785268,Huawei,Huawei Mate 30,Android 10.0,home,33508,2,33508,2,2020-06-14
mid_606239,iPhone,iPhone 8,iOS 13.3.1,register,1920,1,1920,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,9751,1,9751,1,2020-06-14
mid_27278,iPhone,iPhone X,iOS 13.3.1,payment,8478,1,8478,1,2020-06-14
mid_495031,iPhone,iPhone Xs Max,iOS 13.2.3,good_spec,15942,1,15942,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,search,3543,1,3543,1,2020-06-14
mid_526478,vivo,vivo iqoo3,Android 11.0,orders_unpaid,8853,1,8853,1,2020-06-14
mid_627113,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,15782,1,15782,1,2020-06-14
mid_170023,Oneplus,Oneplus 7,Android 11.0,home,15399,1,15399,1,2020-06-14
mid_120670,iPhone,iPhone X,iOS 13.2.9,good_list,14247,1,14247,1,2020-06-14
mid_353733,vivo,vivo iqoo3,Android 11.0,home,12671,1,12671,1,2020-06-14
mid_145732,Redmi,Redmi k30,Android 11.0,trade,17878,1,17878,1,2020-06-14
mid_741970,Xiaomi,Xiaomi 9,Android 8.1,good_list,19882,1,19882,1,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,register,16591,1,16591,1,2020-06-14
mid_493818,Huawei,Huawei Mate 30,Android 11.0,search,14955,1,14955,1,2020-06-14
mid_625994,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,1967,1,1967,1,2020-06-14
mid_512550,Sumsung,Sumsung Galaxy S20,Android 11.0,search,1944,1,1944,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,login,14143,1,14143,1,2020-06-14
mid_107961,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,8100,1,8100,1,2020-06-14
mid_170023,Oneplus,Oneplus 7,Android 11.0,cart,19561,1,19561,1,2020-06-14
mid_82292,vivo,vivo iqoo3,Android 11.0,payment,4541,1,4541,1,2020-06-14
mid_257542,iPhone,iPhone 8,iOS 13.3.1,orders_unpaid,9264,1,9264,1,2020-06-14
mid_735524,Xiaomi,Xiaomi Mix2 ,Android 8.1,trade,14103,1,14103,1,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,cart,1244,1,1244,1,2020-06-14
mid_266356,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,31269,2,31269,2,2020-06-14
mid_946143,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,13461,1,13461,1,2020-06-14
mid_811656,Xiaomi,Xiaomi 9,Android 10.0,payment,5182,1,5182,1,2020-06-14
mid_6527,iPhone,iPhone Xs,iOS 13.3.1,payment,14302,1,14302,1,2020-06-14
mid_348869,Oneplus,Oneplus 7,Android 11.0,mine,13064,1,13064,1,2020-06-14
mid_89929,Xiaomi,Xiaomi 9,Android 11.0,payment,18662,1,18662,1,2020-06-14
mid_388995,Xiaomi,Xiaomi 10 Pro ,Android 10.0,search,3608,1,3608,1,2020-06-14
mid_567149,iPhone,iPhone X,iOS 13.3.1,home,14464,1,14464,1,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,10454,2,10454,2,2020-06-14
mid_924530,iPhone,iPhone Xs Max,iOS 13.2.3,search,10795,1,10795,1,2020-06-14
mid_625994,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,4322,1,4322,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,16991,1,16991,1,2020-06-14
mid_648588,iPhone,iPhone Xs,iOS 13.3.1,home,2251,1,2251,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,login,7846,1,7846,1,2020-06-14
mid_746344,Xiaomi,Xiaomi Mix2 ,Android 10.0,cart,2197,1,2197,1,2020-06-14
mid_200292,Xiaomi,Xiaomi 9,Android 10.0,good_detail,16731,2,16731,2,2020-06-14
mid_67386,Xiaomi,Xiaomi 10 Pro ,Android 10.0,search,3524,1,3524,1,2020-06-14
mid_572513,Xiaomi,Xiaomi 9,Android 10.0,login,16265,1,16265,1,2020-06-14
mid_168913,iPhone,iPhone X,iOS 13.3.1,trade,4936,1,4936,1,2020-06-14
mid_644984,Xiaomi,Xiaomi 9,Android 11.0,search,15155,1,15155,1,2020-06-14
mid_812468,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,12406,1,12406,1,2020-06-14
mid_72753,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,19991,1,19991,1,2020-06-14
mid_860390,iPhone,iPhone Xs Max,iOS 13.2.9,home,9032,2,9032,2,2020-06-14
mid_605838,vivo,vivo iqoo3,Android 11.0,home,4554,1,4554,1,2020-06-14
mid_466033,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,7958,1,7958,1,2020-06-14
mid_657235,iPhone,iPhone 8,iOS 13.3.1,good_list,6297,1,6297,1,2020-06-14
mid_924530,iPhone,iPhone Xs Max,iOS 13.2.3,home,12709,1,12709,1,2020-06-14
mid_347093,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,7730,1,7730,1,2020-06-14
mid_786210,Huawei,Huawei Mate 30,Android 11.0,cart,4880,1,4880,1,2020-06-14
mid_89929,Xiaomi,Xiaomi 9,Android 11.0,mine,2500,1,2500,1,2020-06-14
mid_828472,iPhone,iPhone 8,iOS 13.3.1,home,12976,1,12976,1,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,good_detail,21376,2,21376,2,2020-06-14
mid_236937,iPhone,iPhone X,iOS 13.3.1,trade,18768,1,18768,1,2020-06-14
mid_643897,iPhone,iPhone 8,iOS 13.3.1,comment,11631,1,11631,1,2020-06-14
mid_52195,iPhone,iPhone X,iOS 13.2.3,mine,9280,1,9280,1,2020-06-14
mid_802469,Xiaomi,Xiaomi 9,Android 11.0,trade,9437,1,9437,1,2020-06-14
mid_285818,iPhone,iPhone Xs,iOS 13.2.9,cart,16042,1,16042,1,2020-06-14
mid_396865,Huawei,Huawei Mate 30,Android 10.0,cart,8171,1,8171,1,2020-06-14
mid_266408,vivo,vivo iqoo3,Android 11.0,home,4882,1,4882,1,2020-06-14
mid_82292,vivo,vivo iqoo3,Android 11.0,good_detail,17708,2,17708,2,2020-06-14
mid_741970,Xiaomi,Xiaomi 9,Android 8.1,cart,1704,1,1704,1,2020-06-14
mid_295257,Xiaomi,Xiaomi 9,Android 10.0,home,9679,1,9679,1,2020-06-14
mid_184672,iPhone,iPhone Xs,iOS 13.3.1,home,19122,1,19122,1,2020-06-14
mid_811399,iPhone,iPhone 8,iOS 13.2.9,search,13889,1,13889,1,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,search,6093,1,6093,1,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,good_list,2619,1,2619,1,2020-06-14
mid_643319,Xiaomi,Xiaomi 10 Pro ,Android 11.0,mine,19220,1,19220,1,2020-06-14
mid_844247,iPhone,iPhone 8,iOS 13.2.9,good_list,9003,1,9003,1,2020-06-14
mid_191306,Xiaomi,Xiaomi 9,Android 11.0,good_detail,22817,2,22817,2,2020-06-14
mid_643319,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,15518,1,15518,1,2020-06-14
mid_900480,iPhone,iPhone X,iOS 13.3.1,cart,2884,1,2884,1,2020-06-14
mid_739831,iPhone,iPhone Xs,iOS 13.3.1,good_list,5224,1,5224,1,2020-06-14
mid_119039,iPhone,iPhone Xs,iOS 13.2.9,home,6236,1,6236,1,2020-06-14
mid_54840,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,4037,1,4037,1,2020-06-14
mid_248267,Huawei,Huawei Mate 30,Android 11.0,payment,13420,1,13420,1,2020-06-14
mid_49530,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,2535,1,2535,1,2020-06-14
mid_960931,Xiaomi,Xiaomi 9,Android 11.0,good_detail,9469,1,9469,1,2020-06-14
mid_300061,iPhone,iPhone Xs Max,iOS 13.2.9,good_detail,13481,1,13481,1,2020-06-14
mid_167841,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,11482,1,11482,1,2020-06-14
mid_512550,Sumsung,Sumsung Galaxy S20,Android 11.0,good_detail,22102,2,22102,2,2020-06-14
mid_366705,vivo,vivo iqoo3,Android 11.0,home,18176,1,18176,1,2020-06-14
mid_404809,Oneplus,Oneplus 7,Android 11.0,good_detail,26882,2,26882,2,2020-06-14
mid_860997,Huawei,Huawei P30,Android 11.0,payment,9778,1,9778,1,2020-06-14
mid_368792,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,16991,1,16991,1,2020-06-14
mid_313726,iPhone,iPhone Xs,iOS 13.3.1,good_detail,5447,1,5447,1,2020-06-14
mid_283918,Xiaomi,Xiaomi 9,Android 11.0,login,8696,1,8696,1,2020-06-14
mid_331388,iPhone,iPhone 8,iOS 12.4.1,home,14887,1,14887,1,2020-06-14
mid_527572,iPhone,iPhone 8,iOS 13.2.3,payment,11095,1,11095,1,2020-06-14
mid_313726,iPhone,iPhone Xs,iOS 13.3.1,good_list,13184,1,13184,1,2020-06-14
mid_226014,Xiaomi,Xiaomi Mix2 ,Android 9.0,good_list,5986,1,5986,1,2020-06-14
mid_385711,Sumsung,Sumsung Galaxy S20,Android 11.0,payment,10919,1,10919,1,2020-06-14
mid_307396,Redmi,Redmi k30,Android 11.0,good_detail,17242,1,17242,1,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,register,10914,1,10914,1,2020-06-14
mid_575214,vivo,vivo iqoo3,Android 9.0,good_detail,12116,2,12116,2,2020-06-14
mid_427167,Xiaomi,Xiaomi Mix2 ,Android 11.0,mine,2920,1,2920,1,2020-06-14
mid_869416,Xiaomi,Xiaomi 10 Pro ,Android 11.0,register,8463,1,8463,1,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,register,10169,1,10169,1,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,home,16028,1,16028,1,2020-06-14
mid_623769,iPhone,iPhone Xs Max,iOS 13.2.3,trade,12830,1,12830,1,2020-06-14
mid_975242,Oneplus,Oneplus 7,Android 11.0,trade,10996,1,10996,1,2020-06-14
mid_54840,Xiaomi,Xiaomi 10 Pro ,Android 11.0,comment,11068,1,11068,1,2020-06-14
mid_10511,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,8241,1,8241,1,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,6000,1,6000,1,2020-06-14
mid_677986,iPhone,iPhone X,iOS 13.3.1,cart,17341,1,17341,1,2020-06-14
mid_511558,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_spec,18286,1,18286,1,2020-06-14
mid_627113,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_spec,18168,1,18168,1,2020-06-14
mid_379510,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,6799,1,6799,1,2020-06-14
mid_370573,Xiaomi,Xiaomi 9,Android 11.0,good_detail,13631,2,13631,2,2020-06-14
mid_590512,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,17287,1,17287,1,2020-06-14
mid_567149,iPhone,iPhone X,iOS 13.3.1,cart,18263,1,18263,1,2020-06-14
mid_645338,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,24213,2,24213,2,2020-06-14
mid_72753,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,3975,1,3975,1,2020-06-14
mid_429285,Huawei,Huawei P30,Android 10.0,mine,2774,1,2774,1,2020-06-14
mid_952217,vivo,vivo iqoo3,Android 10.0,payment,13527,1,13527,1,2020-06-14
mid_691280,Redmi,Redmi k30,Android 11.0,register,8547,1,8547,1,2020-06-14
mid_308385,iPhone,iPhone X,iOS 13.3.1,good_detail,26141,2,26141,2,2020-06-14
mid_750432,iPhone,iPhone X,iOS 12.4.1,good_detail,32437,2,32437,2,2020-06-14
mid_556385,Xiaomi,Xiaomi 9,Android 11.0,good_list,17294,1,17294,1,2020-06-14
mid_773467,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,19781,1,19781,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,home,13232,1,13232,1,2020-06-14
mid_975700,vivo,vivo iqoo3,Android 11.0,home,8313,1,8313,1,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,search,2782,1,2782,1,2020-06-14
mid_644984,Xiaomi,Xiaomi 9,Android 11.0,good_detail,21979,2,21979,2,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,trade,9888,1,9888,1,2020-06-14
mid_981821,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,1882,1,1882,1,2020-06-14
mid_667358,Xiaomi,Xiaomi 9,Android 10.0,home,5043,1,5043,1,2020-06-14
mid_60124,iPhone,iPhone 8,iOS 13.3.1,login,2258,1,2258,1,2020-06-14
mid_282399,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,4361,1,4361,1,2020-06-14
mid_804087,Xiaomi,Xiaomi 9,Android 11.0,cart,4794,1,4794,1,2020-06-14
mid_687994,iPhone,iPhone Xs,iOS 13.2.9,home,10190,1,10190,1,2020-06-14
mid_645338,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_spec,1232,1,1232,1,2020-06-14
mid_705336,Redmi,Redmi k30,Android 11.0,good_detail,4560,1,4560,1,2020-06-14
mid_567781,iPhone,iPhone Xs,iOS 13.3.1,good_detail,25244,2,25244,2,2020-06-14
mid_216886,iPhone,iPhone Xs Max,iOS 13.2.9,search,11371,1,11371,1,2020-06-14
mid_368792,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,16938,1,16938,1,2020-06-14
mid_782870,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,22639,2,22639,2,2020-06-14
mid_215460,Sumsung,Sumsung Galaxy S20,Android 11.0,good_list,11347,1,11347,1,2020-06-14
mid_363179,iPhone,iPhone Xs,iOS 13.2.9,good_detail,29990,2,29990,2,2020-06-14
mid_170023,Oneplus,Oneplus 7,Android 11.0,search,12795,1,12795,1,2020-06-14
mid_937376,iPhone,iPhone X,iOS 13.3.1,good_detail,16843,1,16843,1,2020-06-14
mid_735524,Xiaomi,Xiaomi Mix2 ,Android 8.1,cart,10236,1,10236,1,2020-06-14
mid_182409,Oneplus,Oneplus 7,Android 8.1,cart,6663,1,6663,1,2020-06-14
mid_698558,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_list,4991,1,4991,1,2020-06-14
mid_496630,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,7008,1,7008,1,2020-06-14
mid_191306,Xiaomi,Xiaomi 9,Android 11.0,register,1806,1,1806,1,2020-06-14
mid_828472,iPhone,iPhone 8,iOS 13.3.1,cart,4574,1,4574,1,2020-06-14
mid_248267,Huawei,Huawei Mate 30,Android 11.0,cart,17684,1,17684,1,2020-06-14
mid_766277,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,14180,1,14180,1,2020-06-14
mid_220913,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,8249,1,8249,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,10391,1,10391,1,2020-06-14
mid_859073,Xiaomi,Xiaomi 10 Pro ,Android 9.0,good_spec,15130,1,15130,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,home,15816,1,15816,1,2020-06-14
mid_713714,Xiaomi,Xiaomi 10 Pro ,Android 8.1,payment,19194,1,19194,1,2020-06-14
mid_166464,Xiaomi,Xiaomi Mix2 ,Android 10.0,search,4312,1,4312,1,2020-06-14
mid_396865,Huawei,Huawei Mate 30,Android 10.0,home,15810,1,15810,1,2020-06-14
mid_122092,Xiaomi,Xiaomi 9,Android 11.0,home,8800,1,8800,1,2020-06-14
mid_215460,Sumsung,Sumsung Galaxy S20,Android 11.0,cart,1486,1,1486,1,2020-06-14
mid_347093,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,30628,2,30628,2,2020-06-14
mid_452562,Huawei,Huawei Mate 30,Android 11.0,payment,14997,1,14997,1,2020-06-14
mid_703519,iPhone,iPhone Xs Max,iOS 13.3.1,payment,11036,1,11036,1,2020-06-14
mid_60124,iPhone,iPhone 8,iOS 13.3.1,payment,18663,1,18663,1,2020-06-14
mid_643319,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_spec,17824,1,17824,1,2020-06-14
mid_466033,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,2656,1,2656,1,2020-06-14
mid_200292,Xiaomi,Xiaomi 9,Android 10.0,search,18874,1,18874,1,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,payment,14848,1,14848,1,2020-06-14
mid_167841,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,13707,1,13707,1,2020-06-14
mid_366705,vivo,vivo iqoo3,Android 11.0,cart,12248,1,12248,1,2020-06-14
mid_269380,Xiaomi,Xiaomi 9,Android 11.0,payment,14043,1,14043,1,2020-06-14
mid_307396,Redmi,Redmi k30,Android 11.0,home,3037,1,3037,1,2020-06-14
mid_242141,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,8133,1,8133,1,2020-06-14
mid_605838,vivo,vivo iqoo3,Android 11.0,payment,18217,1,18217,1,2020-06-14
mid_645338,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,10949,1,10949,1,2020-06-14
mid_237135,vivo,vivo iqoo3,Android 11.0,good_list,16757,1,16757,1,2020-06-14
mid_741970,Xiaomi,Xiaomi 9,Android 8.1,home,18431,1,18431,1,2020-06-14
mid_850568,Oneplus,Oneplus 7,Android 11.0,home,15170,1,15170,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,register,8200,1,8200,1,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,payment,14144,1,14144,1,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,trade,14047,1,14047,1,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,login,1646,1,1646,1,2020-06-14
mid_992788,Huawei,Huawei P30,Android 11.0,payment,12609,1,12609,1,2020-06-14
mid_216886,iPhone,iPhone Xs Max,iOS 13.2.9,good_list,14552,1,14552,1,2020-06-14
mid_667358,Xiaomi,Xiaomi 9,Android 10.0,login,9332,1,9332,1,2020-06-14
mid_952217,vivo,vivo iqoo3,Android 10.0,cart,11141,1,11141,1,2020-06-14
mid_625994,Xiaomi,Xiaomi 10 Pro ,Android 10.0,login,3446,1,3446,1,2020-06-14
mid_644984,Xiaomi,Xiaomi 9,Android 11.0,home,13443,1,13443,1,2020-06-14
mid_161048,iPhone,iPhone X,iOS 13.3.1,home,4588,1,4588,1,2020-06-14
mid_927895,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,4032,1,4032,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,good_detail,6465,2,6465,2,2020-06-14
mid_930962,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,5567,1,5567,1,2020-06-14
mid_782870,iPhone,iPhone Xs Max,iOS 13.3.1,good_list,12567,1,12567,1,2020-06-14
mid_978807,Oneplus,Oneplus 7,Android 10.0,cart,4081,1,4081,1,2020-06-14
mid_154866,Redmi,Redmi k30,Android 11.0,trade,16950,1,16950,1,2020-06-14
mid_828472,iPhone,iPhone 8,iOS 13.3.1,trade,3897,1,3897,1,2020-06-14
mid_269380,Xiaomi,Xiaomi 9,Android 11.0,trade,17679,1,17679,1,2020-06-14
mid_160600,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,2730,1,2730,1,2020-06-14
mid_853715,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,5146,1,5146,1,2020-06-14
mid_363179,iPhone,iPhone Xs,iOS 13.2.9,home,4349,1,4349,1,2020-06-14
mid_575214,vivo,vivo iqoo3,Android 9.0,trade,1055,1,1055,1,2020-06-14
mid_203553,Huawei,Huawei Mate 30,Android 11.0,home,8483,1,8483,1,2020-06-14
mid_835022,Xiaomi,Xiaomi 10 Pro ,Android 10.0,search,12594,1,12594,1,2020-06-14
mid_685016,iPhone,iPhone X,iOS 13.3.1,home,3190,1,3190,1,2020-06-14
mid_913092,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,16837,1,16837,1,2020-06-14
mid_881029,iPhone,iPhone X,iOS 13.3.1,payment,5998,1,5998,1,2020-06-14
mid_859073,Xiaomi,Xiaomi 10 Pro ,Android 9.0,home,9264,1,9264,1,2020-06-14
mid_11028,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,15510,1,15510,1,2020-06-14
mid_847145,iPhone,iPhone Xs Max,iOS 13.3.1,good_list,10363,1,10363,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,register,2909,1,2909,1,2020-06-14
mid_567781,iPhone,iPhone Xs,iOS 13.3.1,trade,10527,1,10527,1,2020-06-14
mid_73498,iPhone,iPhone Xs Max,iOS 13.3.1,search,13456,1,13456,1,2020-06-14
mid_432871,iPhone,iPhone Xs Max,iOS 13.2.9,good_list,15882,1,15882,1,2020-06-14
mid_338858,Xiaomi,Xiaomi 9,Android 8.1,home,17989,1,17989,1,2020-06-14
mid_776507,iPhone,iPhone 8,iOS 13.3.1,good_detail,5399,2,5399,2,2020-06-14
mid_412142,Huawei,Huawei P30,Android 11.0,register,11049,1,11049,1,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,login,1505,1,1505,1,2020-06-14
mid_788907,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,4984,1,4984,1,2020-06-14
mid_161048,iPhone,iPhone X,iOS 13.3.1,payment,7567,1,7567,1,2020-06-14
mid_627113,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,1395,1,1395,1,2020-06-14
mid_856214,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,17691,1,17691,1,2020-06-14
mid_757617,Honor,Honor 20s,Android 10.0,register,10878,1,10878,1,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,good_list,16060,1,16060,1,2020-06-14
