id,order_id,user_id,sku_id,province_id,activity_id,activity_rule_id,coupon_id,date_id,cancel_time,source_id,source_type_code,source_type_name,sku_num,split_original_amount,split_activity_amount,split_coupon_amount,split_total_amount,dt
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20283,7114,18,1,33,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,11998.00,,,11998.00,2020-06-14
20291,7117,163,22,20,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,117.00,,,117.00,2020-06-14
20292,7117,163,5,20,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,1998.00,,,1998.00,2020-06-14
20293,7117,163,20,20,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,8697.00,,,8697.00,2020-06-14
20294,7117,163,24,20,,,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,2,22.00,,,22.00,2020-06-14
20295,7117,163,21,20,,,,2020-06-14,2020-06-14 17:23:23,71,2402,商品推广,3,9897.00,,,9897.00,2020-06-14
20296,7118,351,31,30,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,6.90,,62.10,2020-06-14
20296,7118,351,31,30,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,6.90,,62.10,2020-06-14
20297,7118,351,27,30,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,129.00,13.00,,116.00,2020-06-14
20297,7118,351,27,30,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,129.00,13.00,,116.00,2020-06-14
20298,7118,351,23,30,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,80.00,,,80.00,2020-06-14
20299,7118,351,19,30,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,35997.00,,,35997.00,2020-06-14
20300,7118,351,29,30,3,5,,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,1,69.00,6.90,,62.10,2020-06-14
20300,7118,351,29,30,3,5,,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,1,69.00,6.90,,62.10,2020-06-14
20310,7121,427,20,24,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,5798.00,,,5798.00,2020-06-14
20311,7122,550,4,30,,,,2020-06-14,2020-06-14 17:23:23,1,2404,促销活动,3,2997.00,,,2997.00,2020-06-14
20312,7122,550,14,30,,,,2020-06-14,2020-06-14 17:23:23,1,2404,促销活动,1,4188.00,,,4188.00,2020-06-14
20313,7122,550,20,30,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,5798.00,,,5798.00,2020-06-14
20314,7122,550,6,30,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,3897.00,,,3897.00,2020-06-14
20315,7122,550,7,30,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,1299.00,,,1299.00,2020-06-14
20316,7122,550,12,30,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,9197.00,200.00,,8997.00,2020-06-14
20316,7122,550,12,30,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,9197.00,200.00,,8997.00,2020-06-14
20337,7131,1241,35,5,,,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,3,16497.00,,,16497.00,2020-06-14
20339,7133,1293,16,15,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,4488.00,,,4488.00,2020-06-14
20340,7133,1293,5,15,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,2997.00,,,2997.00,2020-06-14
20345,7135,1572,14,15,,,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,2,8376.00,,,8376.00,2020-06-14
20346,7135,1572,12,15,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-14
20346,7135,1572,12,15,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-14
20346,7135,1572,12,15,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-14
20346,7135,1572,12,15,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-14
20365,7143,1757,9,9,2,4,,2020-06-14,2020-06-14 17:23:23,18,2402,商品推广,1,8197.00,369.91,,7827.09,2020-06-14
20365,7143,1757,9,9,2,4,,2020-06-14,2020-06-14 17:23:23,18,2402,商品推广,1,8197.00,369.91,,7827.09,2020-06-14
20366,7143,1757,4,9,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,999.00,,,999.00,2020-06-14
20367,7143,1757,19,9,,,,2020-06-14,2020-06-14 17:23:23,37,2402,商品推广,2,23998.00,,,23998.00,2020-06-14
20368,7143,1757,12,9,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,18394.00,830.09,,17563.91,2020-06-14
20368,7143,1757,12,9,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,18394.00,830.09,,17563.91,2020-06-14
20368,7143,1757,12,9,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,18394.00,830.09,,17563.91,2020-06-14
20368,7143,1757,12,9,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,18394.00,830.09,,17563.91,2020-06-14
20374,7145,1805,25,32,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,2,46.00,,,46.00,2020-06-14
20375,7145,1805,22,32,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,117.00,,,117.00,2020-06-14
20376,7145,1805,4,32,,,,2020-06-14,2020-06-14 17:23:23,1,2404,促销活动,2,1998.00,,,1998.00,2020-06-14
20378,7147,1928,29,5,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-14
20378,7147,1928,29,5,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-14
20383,7149,2013,11,28,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20383,7149,2013,11,28,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20384,7149,2013,16,28,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8976.00,,,8976.00,2020-06-14
20385,7149,2013,3,28,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,5999.00,,,5999.00,2020-06-14
20386,7150,2031,26,22,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,258.00,,,258.00,2020-06-14
20387,7150,2031,12,22,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-14
20387,7150,2031,12,22,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-14
20387,7150,2031,12,22,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-14
20387,7150,2031,12,22,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-14
20388,7150,2031,3,22,,,,2020-06-14,2020-06-14 17:23:23,75,2402,商品推广,3,17997.00,,,17997.00,2020-06-14
20405,7154,2192,4,24,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,1998.00,,,1998.00,2020-06-14
20406,7154,2192,31,24,,,,2020-06-14,2020-06-14 17:23:23,58,2402,商品推广,2,138.00,,,138.00,2020-06-14
20407,7154,2192,25,24,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,23.00,,,23.00,2020-06-14
20408,7155,2214,2,30,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,6999.00,,,6999.00,2020-06-14
20426,7163,27,33,8,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,488.00,,,488.00,2020-06-14
20427,7163,27,2,8,,,,2020-06-14,2020-06-14 17:23:23,62,2402,商品推广,1,6999.00,,,6999.00,2020-06-14
20428,7163,27,15,8,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,13464.00,,,13464.00,2020-06-14
20429,7163,27,14,8,,,,2020-06-14,2020-06-14 17:23:23,1,2404,促销活动,2,8376.00,,,8376.00,2020-06-14
20449,7168,724,33,5,,,,2020-06-14,2020-06-14 17:23:23,69,2402,商品推广,3,1464.00,,,1464.00,2020-06-14
20450,7169,743,26,17,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,129.00,,,129.00,2020-06-14
20451,7169,743,24,17,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,11.00,,,11.00,2020-06-14
20452,7169,743,19,17,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,23998.00,,,23998.00,2020-06-14
20458,7172,851,6,19,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,3897.00,,,3897.00,2020-06-14
20459,7172,851,25,19,,,,2020-06-14,2020-06-14 17:23:23,52,2402,商品推广,2,46.00,,,46.00,2020-06-14
20460,7173,1038,15,27,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,13464.00,,,13464.00,2020-06-14
20461,7173,1038,35,27,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,5499.00,,,5499.00,2020-06-14
20462,7173,1038,6,27,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
20464,7175,1299,30,21,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,,,138.00,2020-06-14
20465,7175,1299,35,21,,,,2020-06-14,2020-06-14 17:23:23,48,2402,商品推广,2,10998.00,,,10998.00,2020-06-14
20466,7175,1299,8,21,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,500.00,,24091.00,2020-06-14
20466,7175,1299,8,21,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,500.00,,24091.00,2020-06-14
20467,7175,1299,23,21,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,120.00,,,120.00,2020-06-14
20470,7177,1454,15,21,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8976.00,,,8976.00,2020-06-14
20493,7184,1649,31,31,,,,2020-06-14,2020-06-14 17:23:23,63,2402,商品推广,1,69.00,,,69.00,2020-06-14
20494,7185,1902,6,13,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,3897.00,,,3897.00,2020-06-14
20495,7185,1902,24,13,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,33.00,,,33.00,2020-06-14
20496,7185,1902,16,13,,,,2020-06-14,2020-06-14 17:23:23,77,2402,商品推广,3,13464.00,,,13464.00,2020-06-14
20497,7186,1980,27,27,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,258.00,,,258.00,2020-06-14
20498,7186,1980,25,27,,,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,2,46.00,,,46.00,2020-06-14
20499,7187,1994,17,15,,,,2020-06-14,2020-06-14 17:23:23,93,2402,商品推广,1,6699.00,,,6699.00,2020-06-14
20500,7187,1994,27,15,,,,2020-06-14,2020-06-14 17:23:23,16,2402,商品推广,2,258.00,,,258.00,2020-06-14
20512,7192,2136,31,16,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,,,138.00,2020-06-14
20513,7192,2136,32,16,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,900.00,,,900.00,2020-06-14
20529,7199,2499,20,25,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,8697.00,,,8697.00,2020-06-14
20530,7199,2499,2,25,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,6999.00,,,6999.00,2020-06-14
20538,7203,2639,32,34,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,900.00,,,900.00,2020-06-14
20539,7203,2639,3,34,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,17997.00,,,17997.00,2020-06-14
20546,7207,2778,9,9,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
20546,7207,2778,9,9,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
20547,7207,2778,4,9,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,2997.00,,,2997.00,2020-06-14
20560,7212,437,25,23,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,69.00,,,69.00,2020-06-14
20561,7212,437,8,23,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20561,7212,437,8,23,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20562,7212,437,30,23,3,5,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,207.00,21.00,,186.00,2020-06-14
20562,7212,437,30,23,3,5,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,207.00,21.00,,186.00,2020-06-14
20563,7213,560,2,33,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,1,6999.00,,,6999.00,2020-06-14
20564,7213,560,14,33,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,1,4188.00,,,4188.00,2020-06-14
20565,7213,560,15,33,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,4488.00,,,4488.00,2020-06-14
20566,7213,560,28,33,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
20566,7213,560,28,33,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
20574,7215,624,8,30,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20574,7215,624,8,30,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20579,7217,775,16,5,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,4488.00,,,4488.00,2020-06-14
20580,7217,775,29,5,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,,,138.00,2020-06-14
20581,7218,805,4,22,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,6,5994.00,,,5994.00,2020-06-14
20582,7218,805,15,22,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,13464.00,,,13464.00,2020-06-14
20583,7218,805,24,22,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,11.00,,,11.00,2020-06-14
20584,7218,805,25,22,,,,2020-06-14,2020-06-14 17:23:23,61,2402,商品推广,3,69.00,,,69.00,2020-06-14
20609,7228,1967,10,20,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,286.88,,16107.12,2020-06-14
20609,7228,1967,10,20,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,286.88,,16107.12,2020-06-14
20610,7228,1967,12,20,1,2,,2020-06-14,2020-06-14 17:23:23,38,2402,商品推广,3,27591.00,482.81,,27108.19,2020-06-14
20610,7228,1967,12,20,2,4,,2020-06-14,2020-06-14 17:23:23,38,2402,商品推广,3,27591.00,482.81,,27108.19,2020-06-14
20610,7228,1967,12,20,1,2,,2020-06-14,2020-06-14 17:23:23,38,2402,商品推广,3,27591.00,482.81,,27108.19,2020-06-14
20610,7228,1967,12,20,2,4,,2020-06-14,2020-06-14 17:23:23,38,2402,商品推广,3,27591.00,482.81,,27108.19,2020-06-14
20611,7228,1967,32,20,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,600.00,,,600.00,2020-06-14
20612,7228,1967,11,20,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,430.31,,24160.69,2020-06-14
20612,7228,1967,11,20,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,430.31,,24160.69,2020-06-14
20612,7228,1967,11,20,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,430.31,,24160.69,2020-06-14
20612,7228,1967,11,20,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,430.31,,24160.69,2020-06-14
20613,7229,1997,23,7,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,40.00,,,40.00,2020-06-14
20614,7229,1997,20,7,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,5798.00,,,5798.00,2020-06-14
20615,7229,1997,6,7,,,,2020-06-14,2020-06-14 17:23:23,1,2404,促销活动,1,1299.00,,,1299.00,2020-06-14
20616,7229,1997,2,7,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,6999.00,,,6999.00,2020-06-14
20631,7235,2173,20,28,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,8697.00,,,8697.00,2020-06-14
20656,7245,2638,18,21,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,2,18398.00,,,18398.00,2020-06-14
20657,7245,2638,20,21,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,5798.00,,,5798.00,2020-06-14
20658,7245,2638,26,21,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,129.00,,,129.00,2020-06-14
20662,7247,2745,27,12,3,6,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,3,387.00,77.00,,310.00,2020-06-14
20662,7247,2745,27,12,3,6,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,3,387.00,77.00,,310.00,2020-06-14
20663,7247,2745,4,12,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,999.00,,,999.00,2020-06-14
20664,7247,2745,29,12,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,28.00,,110.00,2020-06-14
20664,7247,2745,29,12,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,28.00,,110.00,2020-06-14
20665,7247,2745,13,12,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8376.00,,,8376.00,2020-06-14
20666,7248,2750,26,9,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
20666,7248,2750,26,9,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
20667,7248,2750,5,9,,,,2020-06-14,2020-06-14 17:23:23,81,2402,商品推广,3,2997.00,,,2997.00,2020-06-14
20671,7250,2826,4,5,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,2997.00,,,2997.00,2020-06-14
20672,7250,2826,19,5,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,35997.00,,,35997.00,2020-06-14
20673,7250,2826,16,5,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,13464.00,,,13464.00,2020-06-14
13517,5036,64,16,5,,,,2020-06-15,2020-06-15 11:08:56,73,2402,商品推广,1,4488.00,,,4488.00,2020-06-15
13518,5036,64,20,5,,,,2020-06-15,2020-06-15 11:08:56,58,2402,商品推广,1,2899.00,,,2899.00,2020-06-15
13519,5036,64,32,5,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,300.00,,,300.00,2020-06-15
13529,5039,52,27,6,3,5,3,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,387.00,39.00,16.65,331.35,2020-06-15
13529,5039,52,27,6,3,5,3,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,387.00,39.00,16.65,331.35,2020-06-15
13529,5039,52,27,6,3,5,3,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,387.00,39.00,16.65,331.35,2020-06-15
13529,5039,52,27,6,3,5,3,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,387.00,39.00,16.65,331.35,2020-06-15
13529,5039,52,27,6,3,5,3,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,387.00,39.00,16.65,331.35,2020-06-15
13529,5039,52,27,6,3,5,3,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,387.00,39.00,16.65,331.35,2020-06-15
13536,5041,199,4,25,,,,2020-06-15,2020-06-15 11:08:56,,2403,智能推荐,3,2997.00,,,2997.00,2020-06-15
13537,5041,199,13,25,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,8376.00,,,8376.00,2020-06-15
13538,5041,199,21,25,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,9897.00,,,9897.00,2020-06-15
13539,5042,207,7,2,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,3897.00,,,3897.00,2020-06-15
13540,5042,207,13,2,,,,2020-06-15,2020-06-15 11:08:56,1,2404,促销活动,2,8376.00,,,8376.00,2020-06-15
13541,5042,207,17,2,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,13398.00,,,13398.00,2020-06-15
13542,5042,207,18,2,,,,2020-06-15,2020-06-15 11:08:56,,2403,智能推荐,1,9199.00,,,9199.00,2020-06-15
13566,5051,386,14,19,,,,2020-06-15,2020-06-15 11:08:56,,2403,智能推荐,1,4188.00,,,4188.00,2020-06-15
13567,5051,386,2,19,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,13998.00,,,13998.00,2020-06-15
13568,5051,386,26,19,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,129.00,,,129.00,2020-06-15
13577,5054,491,5,19,,,,2020-06-15,2020-06-15 11:08:56,,2403,智能推荐,2,1998.00,,,1998.00,2020-06-15
13578,5054,491,29,19,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,69.00,,,69.00,2020-06-15
13579,5054,491,1,19,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,17997.00,,,17997.00,2020-06-15
13580,5054,491,11,19,1,2,,2020-06-15,2020-06-15 11:08:56,,2403,智能推荐,2,16394.00,1200.00,,15194.00,2020-06-15
13580,5054,491,11,19,2,4,,2020-06-15,2020-06-15 11:08:56,,2403,智能推荐,2,16394.00,1200.00,,15194.00,2020-06-15
13581,5055,521,26,2,3,6,,2020-06-15,2020-06-15 11:08:56,59,2402,商品推广,3,387.00,77.00,,310.00,2020-06-15
13582,5055,521,17,2,,,,2020-06-15,2020-06-15 11:08:56,35,2402,商品推广,5,33495.00,,,33495.00,2020-06-15
13583,5055,521,12,2,1,2,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-15
13583,5055,521,12,2,2,4,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-15
13584,5055,521,31,2,3,6,,2020-06-15,2020-06-15 11:08:56,,2403,智能推荐,1,69.00,14.00,,55.00,2020-06-15
13585,5055,521,28,2,3,6,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,129.00,26.00,,103.00,2020-06-15
13586,5055,521,4,2,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,999.00,,,999.00,2020-06-15
13587,5055,521,19,2,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,35997.00,,,35997.00,2020-06-15
13588,5056,534,25,22,,,,2020-06-15,2020-06-15 11:08:56,84,2402,商品推广,1,23.00,,,23.00,2020-06-15
13589,5056,534,9,22,2,4,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-15
13590,5057,570,24,24,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,22.00,,,22.00,2020-06-15
13591,5057,570,31,24,3,5,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-15
13592,5057,570,22,24,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,117.00,,,117.00,2020-06-15
